Time,SM10,SM45,SM80,Temp,Humd,Prsr,Lmns
2020-11-29 05:53:21,32.8947,43.1034,53.1914,8.57,100.0,98.88,0.0
2020-11-29 05:55:04,33.1125,42.735,52.631499999999996,8.61,100.0,98.871,0.0
2020-11-29 05:56:47,33.1125,42.735,52.631499999999996,8.68,100.0,98.873,0.0
2020-11-29 05:58:39,32.8947,42.735,53.1914,8.77,100.0,98.87,0.0
2020-11-29 06:00:57,33.1125,43.1034,52.0833,8.88,100.0,98.874,0.0
2020-11-29 06:02:40,33.1125,42.735,52.631499999999996,8.86,100.0,98.874,0.0
2020-11-29 06:04:23,33.1125,42.735,52.0833,8.85,100.0,98.875,0.0
2020-11-29 06:06:06,33.1125,42.735,52.631499999999996,9.0,100.0,98.86,0.0
2020-11-29 06:07:49,33.1125,42.735,52.631499999999996,9.15,100.0,98.866,0.0
2020-11-29 06:09:32,33.1125,42.735,52.0833,9.14,100.0,98.871,0.0
2020-11-29 06:11:15,33.1125,42.735,52.631499999999996,9.11,100.0,98.861,0.0
2020-11-29 06:12:58,32.8947,42.735,53.1914,9.14,100.0,98.861,0.0
2020-11-29 06:14:41,33.1125,42.735,53.763400000000004,9.14,100.0,98.853,0.0
2020-11-29 06:16:24,33.1125,43.1034,53.763400000000004,9.1,100.0,98.865,0.0
2020-11-29 06:18:07,33.1125,43.1034,54.3478,9.06,100.0,98.862,0.0
2020-11-29 06:19:50,33.1125,42.735,54.945,9.02,100.0,98.856,0.0
2020-11-29 06:21:33,33.1125,42.735,54.945,8.98,100.0,98.854,0.0
2020-11-29 06:23:24,33.1125,43.1034,55.5555,9.02,100.0,98.855,0.0
2020-11-29 06:25:41,33.1125,43.1034,55.5555,9.06,100.0,98.844,0.0
2020-11-29 06:27:24,33.1125,42.735,55.5555,9.18,100.0,98.842,0.0
2020-11-29 06:29:07,33.1125,42.735,55.5555,9.3,100.0,98.843,0.0
2020-11-29 06:30:50,33.3333,42.735,56.179700000000004,9.34,100.0,98.847,0.0
2020-11-29 06:32:33,33.3333,42.735,56.8181,9.31,100.0,98.843,0.0
2020-11-29 06:34:16,33.3333,42.735,56.179700000000004,9.28,100.0,98.84,0.0
2020-11-29 06:35:59,33.3333,42.735,56.179700000000004,9.23,100.0,98.842,0.0
2020-11-29 06:37:44,33.3333,42.735,56.179700000000004,9.18,100.0,98.835,0.0
2020-11-29 06:39:28,33.3333,42.735,56.8181,9.1,100.0,98.838,0.0
2020-11-29 06:41:11,33.3333,42.735,56.8181,9.05,100.0,98.834,0.0
2020-11-29 06:42:55,33.3333,42.735,56.8181,9.02,100.0,98.84,0.0
2020-11-29 06:44:39,33.3333,42.735,56.8181,9.02,100.0,98.841,0.0
2020-11-29 06:46:22,33.3333,43.478199999999994,56.8181,9.13,100.0,98.838,0.0
2020-11-29 06:48:14,33.3333,43.1034,57.471199999999996,9.15,100.0,98.836,0.0
2020-11-29 06:50:06,33.3333,42.735,57.471199999999996,9.09,100.0,98.824,0.0
2020-11-29 06:51:57,33.3333,42.735,57.471199999999996,9.0,100.0,98.828,0.0
2020-11-29 06:54:14,33.3333,42.735,57.471199999999996,9.02,100.0,98.831,0.0
2020-11-29 06:55:57,33.3333,43.1034,57.471199999999996,9.03,100.0,98.832,0.0
2020-11-29 06:57:40,33.3333,42.735,57.471199999999996,8.96,100.0,98.836,0.0
2020-11-29 06:59:24,33.3333,43.1034,58.1395,8.93,100.0,98.83,0.0
2020-11-29 07:01:08,33.3333,42.735,58.8235,8.92,100.0,98.829,0.0
2020-11-29 07:02:52,33.3333,43.478199999999994,58.1395,8.93,100.0,98.83,0.0
2020-11-29 07:04:36,33.3333,43.478199999999994,58.1395,8.97,100.0,98.827,0.0
2020-11-29 07:06:20,33.3333,43.478199999999994,58.1395,9.05,100.0,98.83,0.0
2020-11-29 07:08:04,33.556999999999995,43.478199999999994,58.1395,9.09,100.0,98.834,0.0
2020-11-29 07:09:48,33.556999999999995,43.478199999999994,58.1395,9.14,100.0,98.835,0.0
2020-11-29 07:11:33,33.556999999999995,43.478199999999994,58.1395,9.25,100.0,98.835,0.0
2020-11-29 07:13:17,33.556999999999995,43.478199999999994,58.1395,9.26,100.0,98.832,0.0
2020-11-29 07:15:01,33.783699999999996,43.1034,58.8235,9.18,100.0,98.834,0.0
2020-11-29 07:16:53,33.556999999999995,43.1034,58.8235,9.11,100.0,98.835,0.0
2020-11-29 07:18:45,33.556999999999995,43.478199999999994,58.8235,9.14,100.0,98.826,0.0
2020-11-29 07:20:37,33.783699999999996,43.1034,59.5238,9.13,100.0,98.821,0.0
2020-11-29 07:22:29,33.556999999999995,43.478199999999994,59.5238,9.02,100.0,98.832,0.0
2020-11-29 07:24:21,33.556999999999995,43.478199999999994,59.5238,8.94,100.0,98.824,0.0
2020-11-29 07:26:13,33.556999999999995,43.1034,59.5238,8.97,100.0,98.826,0.0
2020-11-29 07:28:05,33.556999999999995,43.1034,59.5238,9.14,100.0,98.829,0.0
2020-11-29 07:29:57,33.556999999999995,43.478199999999994,59.5238,9.13,100.0,98.825,0.0
2020-11-29 07:31:49,33.556999999999995,43.1034,58.8235,9.06,100.0,98.823,0.0
2020-11-29 07:34:01,33.556999999999995,43.478199999999994,59.5238,9.01,100.0,98.82,0.0
2020-11-29 07:35:47,33.783699999999996,43.1034,59.5238,8.89,100.0,98.807,0.0
2020-11-29 07:37:31,33.556999999999995,43.478199999999994,59.5238,8.84,100.0,98.811,0.0
2020-11-29 07:39:15,34.013600000000004,43.1034,60.2409,8.77,100.0,98.814,0.0
2020-11-29 07:40:59,33.783699999999996,43.478199999999994,58.8235,8.65,100.0,98.823,0.0
2020-11-29 07:42:43,33.783699999999996,43.478199999999994,60.2409,8.56,100.0,98.818,0.0
2020-11-29 07:44:27,34.013600000000004,43.1034,60.2409,8.48,100.0,98.816,0.0
2020-11-29 07:46:11,33.783699999999996,43.478199999999994,59.5238,8.36,100.0,98.813,0.0
2020-11-29 07:47:55,33.783699999999996,43.478199999999994,59.5238,8.3,100.0,98.822,0.0
2020-11-29 07:49:39,34.013600000000004,43.1034,60.2409,8.26,100.0,98.816,0.0
2020-11-29 07:51:23,33.783699999999996,43.478199999999994,59.5238,8.27,100.0,98.826,0.0
2020-11-29 07:53:09,33.783699999999996,43.478199999999994,59.5238,8.28,100.0,98.822,0.0
2020-11-29 07:54:53,33.783699999999996,43.478199999999994,59.5238,8.31,100.0,98.819,0.0
2020-11-29 07:56:45,34.013600000000004,43.1034,60.2409,8.3,100.0,98.821,0.0
2020-11-29 07:58:37,34.013600000000004,43.1034,60.2409,8.15,100.0,98.829,0.0
2020-11-29 08:00:29,33.783699999999996,43.478199999999994,60.2409,8.14,100.0,98.824,0.0
2020-11-29 08:02:21,33.783699999999996,43.478199999999994,60.2409,8.31,100.0,98.82,0.0
2020-11-29 08:04:12,33.783699999999996,43.478199999999994,60.97560000000001,8.38,100.0,98.819,0.0
2020-11-29 08:06:04,34.013600000000004,43.1034,60.2409,8.36,100.0,98.82,0.0
2020-11-29 08:08:24,34.013600000000004,43.1034,60.97560000000001,8.3,100.0,98.815,0.0
2020-11-29 08:10:08,34.013600000000004,43.1034,60.2409,8.31,100.0,98.819,0.0
2020-11-29 08:11:54,34.2465,43.1034,60.97560000000001,8.22,100.0,98.816,0.0
2020-11-29 08:13:39,34.013600000000004,43.478199999999994,60.97560000000001,8.1,100.0,98.825,0.0
2020-11-29 08:15:24,34.013600000000004,43.478199999999994,60.97560000000001,8.05,100.0,98.826,0.0
2020-11-29 08:17:08,34.013600000000004,43.478199999999994,60.97560000000001,8.02,100.0,98.83,0.0
2020-11-29 08:18:52,34.013600000000004,43.478199999999994,60.97560000000001,8.05,100.0,98.83,0.0
2020-11-29 08:20:37,34.013600000000004,43.478199999999994,60.97560000000001,8.17,100.0,98.826,0.0
2020-11-29 08:22:22,34.013600000000004,43.478199999999994,60.97560000000001,8.02,100.0,98.831,0.0
2020-11-29 08:24:07,34.013600000000004,43.1034,60.97560000000001,7.84,100.0,98.838,0.0
2020-11-29 08:25:52,37.8787,43.1034,60.2409,7.76,100.0,98.847,0.0
2020-11-29 08:27:37,51.0204,43.478199999999994,60.2409,7.59,100.0,98.844,0.0
2020-11-29 08:29:23,71.4285,43.1034,60.97560000000001,7.48,100.0,98.844,0.0
2020-11-29 08:31:41,75.7575,43.1034,60.2409,7.38,100.0,98.846,0.0
2020-11-29 08:33:26,75.7575,43.478199999999994,60.2409,7.42,100.0,98.844,0.0
2020-11-29 08:35:11,75.7575,43.478199999999994,61.7283,7.44,100.0,98.847,0.0
2020-11-29 08:36:56,75.7575,43.1034,61.7283,7.4,100.0,98.847,0.0
2020-11-29 08:38:41,78.125,43.1034,61.7283,7.44,100.0,98.839,0.0
2020-11-29 08:40:26,76.923,43.478199999999994,61.7283,7.51,100.0,98.835,0.0
2020-11-29 08:42:11,78.125,43.8596,61.7283,7.69,100.0,98.842,0.0
2020-11-29 08:43:56,78.125,43.478199999999994,61.7283,7.65,100.0,98.844,0.0
2020-11-29 08:45:41,78.125,43.478199999999994,61.7283,7.48,100.0,98.843,0.0
2020-11-29 08:47:26,76.923,43.8596,61.7283,7.34,100.0,98.852,0.0
2020-11-29 08:49:11,78.125,43.478199999999994,61.7283,7.38,100.0,98.851,0.0
2020-11-29 08:50:56,78.125,43.478199999999994,61.7283,7.5,100.0,98.853,0.0
2020-11-29 08:52:41,79.365,43.478199999999994,61.7283,7.46,100.0,98.848,0.0
2020-11-29 08:55:00,78.125,43.8596,61.7283,7.34,100.0,98.862,0.0
2020-11-29 08:56:45,78.125,43.478199999999994,61.7283,7.28,100.0,98.855,0.0
2020-11-29 08:58:30,78.125,43.478199999999994,61.7283,7.3,100.0,98.863,0.0
2020-11-29 09:00:15,79.365,43.478199999999994,60.97560000000001,7.26,100.0,98.869,0.0
2020-11-29 09:02:00,79.365,44.2477,61.7283,7.13,100.0,98.867,0.0
2020-11-29 09:03:46,79.365,43.8596,60.97560000000001,7.07,100.0,98.876,0.0
2020-11-29 09:05:31,78.125,43.8596,61.7283,7.05,100.0,98.878,0.0
2020-11-29 09:07:16,79.365,43.8596,60.97560000000001,7.11,100.0,98.873,0.0
2020-11-29 09:09:01,78.125,43.8596,62.5,7.11,100.0,98.878,0.0
2020-11-29 09:10:46,78.125,43.8596,62.5,7.11,100.0,98.878,0.0
2020-11-29 09:12:31,79.365,43.8596,62.5,7.25,100.0,98.874,0.0
2020-11-29 09:14:16,79.365,44.642799999999994,62.5,7.3,100.0,98.877,0.0
2020-11-29 09:16:01,78.125,44.2477,62.5,7.28,100.0,98.875,0.0
2020-11-29 09:17:54,79.365,44.642799999999994,62.5,7.15,100.0,98.876,0.0
2020-11-29 09:19:47,78.125,44.642799999999994,62.5,7.09,100.0,98.87,0.0
2020-11-29 09:22:07,79.365,44.642799999999994,62.5,7.0,100.0,98.872,0.0
2020-11-29 09:23:52,78.125,44.642799999999994,62.5,6.88,100.0,98.869,0.0
2020-11-29 09:25:37,79.365,44.642799999999994,62.5,6.94,100.0,98.878,0.0
2020-11-29 09:27:22,79.365,45.045,62.5,7.0,100.0,98.873,0.0
2020-11-29 09:29:07,79.365,45.045,62.5,7.05,100.0,98.874,0.0
2020-11-29 09:30:52,79.365,45.045,62.5,7.13,100.0,98.879,0.0
2020-11-29 09:32:37,79.365,45.454499999999996,62.5,7.19,100.0,98.879,0.0
2020-11-29 09:34:22,78.125,45.454499999999996,62.5,7.23,100.0,98.876,0.0
2020-11-29 09:36:07,78.125,45.8715,62.5,7.26,100.0,98.876,0.0
2020-11-29 09:37:52,79.365,46.2962,62.5,7.34,100.0,98.877,0.0
2020-11-29 09:39:39,78.125,47.169799999999995,62.5,7.34,100.0,98.883,0.0
2020-11-29 09:41:24,79.365,47.619,62.5,7.25,100.0,98.882,0.0
2020-11-29 09:43:09,79.365,47.619,62.5,7.13,100.0,98.879,0.0
2020-11-29 09:45:02,78.125,48.5436,62.5,6.9,100.0,98.874,0.0
2020-11-29 09:46:55,78.125,49.0196,62.5,6.88,100.0,98.867,0.0
2020-11-29 09:48:48,79.365,50.0,62.5,7.01,100.0,98.867,0.0
2020-11-29 09:50:41,79.365,50.505,62.5,7.19,100.0,98.87,0.0
2020-11-29 09:53:00,78.125,52.0833,63.2911,7.19,100.0,98.868,0.0
2020-11-29 09:54:45,79.365,53.1914,63.2911,7.07,100.0,98.87,0.0
2020-11-29 09:56:30,79.365,53.1914,63.2911,6.98,100.0,98.863,0.0
2020-11-29 09:58:15,79.365,54.945,63.2911,6.92,100.0,98.866,0.0
2020-11-29 10:00:00,79.365,55.5555,63.2911,6.9,100.0,98.875,0.0
2020-11-29 10:01:45,79.365,56.179700000000004,63.2911,6.98,100.0,98.869,0.0
2020-11-29 10:03:30,78.125,56.8181,63.2911,7.11,100.0,98.872,0.0
2020-11-29 10:05:15,79.365,57.471199999999996,63.2911,7.17,100.0,98.867,0.0
2020-11-29 10:07:00,79.365,58.1395,64.1025,7.21,100.0,98.869,0.0
2020-11-29 10:08:45,79.365,58.1395,64.1025,7.09,100.0,98.878,0.0
2020-11-29 10:10:30,79.365,58.8235,64.1025,7.03,100.0,98.872,0.0
2020-11-29 10:12:15,78.125,59.5238,64.1025,7.03,100.0,98.873,0.0
2020-11-29 10:14:02,78.125,59.5238,64.1025,6.96,100.0,98.866,0.0
2020-11-29 10:15:56,78.125,60.97560000000001,64.1025,6.96,100.0,98.868,0.0
2020-11-29 10:18:13,79.365,60.97560000000001,63.2911,6.84,100.0,98.866,0.0
2020-11-29 10:19:58,78.125,60.97560000000001,63.2911,6.82,100.0,98.871,0.0
2020-11-29 10:21:43,79.365,61.7283,63.2911,6.76,100.0,98.87,0.0
2020-11-29 10:23:29,78.125,61.7283,64.1025,6.71,100.0,98.866,0.0
2020-11-29 10:25:15,79.365,61.7283,63.2911,6.78,100.0,98.87,0.0
2020-11-29 10:27:01,78.125,61.7283,64.1025,6.84,100.0,98.868,0.0
2020-11-29 10:28:47,79.365,61.7283,63.2911,6.8,100.0,98.878,0.0
2020-11-29 10:30:33,79.365,61.7283,63.2911,6.76,100.0,98.873,0.0
2020-11-29 10:32:20,78.125,61.7283,64.1025,6.73,100.0,98.874,0.0
2020-11-29 10:34:06,79.365,61.7283,63.2911,6.71,100.0,98.877,0.0
2020-11-29 10:35:52,79.365,61.7283,63.2911,6.65,100.0,98.876,0.0
2020-11-29 10:37:38,79.365,61.7283,63.2911,6.67,100.0,98.878,0.0
2020-11-29 10:39:24,79.365,61.7283,64.1025,6.8,100.0,98.88,0.0
2020-11-29 10:41:18,79.365,61.7283,63.2911,6.9,100.0,98.891,0.0
2020-11-29 10:43:12,79.365,61.7283,63.2911,6.88,100.0,98.886,0.0
2020-11-29 10:45:06,79.365,61.7283,64.1025,6.73,100.0,98.875,0.0
2020-11-29 10:46:59,79.365,61.7283,63.2911,6.67,100.0,98.888,0.0
2020-11-29 10:49:17,79.365,61.7283,64.1025,6.78,100.0,98.88,0.0
2020-11-29 10:51:05,79.365,61.7283,63.2911,6.76,100.0,98.888,0.0
2020-11-29 10:52:51,79.365,61.7283,63.2911,6.78,100.0,98.879,0.0
2020-11-29 10:54:37,79.365,61.7283,64.1025,6.63,100.0,98.88,0.0
2020-11-29 10:56:23,79.365,61.7283,63.2911,6.63,100.0,98.885,0.0
2020-11-29 10:58:09,79.365,61.7283,64.1025,6.71,100.0,98.885,0.0
2020-11-29 10:59:55,79.365,61.7283,63.2911,6.82,100.0,98.884,0.0
2020-11-29 11:01:41,79.365,61.7283,63.2911,6.76,100.0,98.894,0.0
2020-11-29 11:03:27,78.125,60.97560000000001,63.2911,6.61,100.0,98.888,0.0
2020-11-29 11:05:13,79.365,61.7283,63.2911,6.46,100.0,98.888,0.0
2020-11-29 11:06:59,79.365,61.7283,63.2911,6.38,100.0,98.892,0.0
2020-11-29 11:08:47,79.365,61.7283,63.2911,6.5,100.0,98.891,0.0
2020-11-29 11:10:33,79.365,61.7283,64.1025,6.67,100.0,98.889,0.0
2020-11-29 11:12:53,79.365,61.7283,63.2911,6.98,100.0,98.9,0.0
2020-11-29 11:14:39,79.365,61.7283,63.2911,6.96,100.0,98.9,0.0
2020-11-29 11:16:25,79.365,61.7283,64.1025,6.76,100.0,98.9,0.0
2020-11-29 11:18:11,79.365,61.7283,63.2911,6.61,100.0,98.897,0.0
2020-11-29 11:19:57,79.365,61.7283,63.2911,6.61,100.0,98.895,0.0
2020-11-29 11:21:43,78.125,61.7283,64.935,6.67,100.0,98.891,0.0
2020-11-29 11:23:29,78.125,60.97560000000001,63.2911,6.67,100.0,98.897,0.0
2020-11-29 11:25:16,79.365,61.7283,64.1025,6.59,100.0,98.9,0.0
2020-11-29 11:27:02,78.125,60.97560000000001,64.1025,6.59,100.0,98.902,0.0
2020-11-29 11:28:48,79.365,61.7283,64.935,6.55,100.0,98.906,0.0
2020-11-29 11:30:34,79.365,61.7283,63.2911,6.61,100.0,98.913,0.0
2020-11-29 11:32:20,76.923,60.97560000000001,64.1025,6.65,100.0,98.922,0.0
2020-11-29 11:34:06,76.923,61.7283,64.935,6.69,100.0,98.916,0.0
2020-11-29 11:36:00,78.125,61.7283,63.2911,6.67,100.0,98.919,0.0
2020-11-29 11:38:20,78.125,61.7283,64.1025,6.63,100.0,98.927,0.0
2020-11-29 11:40:06,76.923,61.7283,64.935,6.51,100.0,98.924,0.0
2020-11-29 11:41:52,76.923,61.7283,64.935,6.38,100.0,98.929,0.0
2020-11-29 11:43:38,78.125,61.7283,64.1025,6.38,100.0,98.935,0.0
2020-11-29 11:45:24,76.923,61.7283,64.935,6.55,100.0,98.938,0.0
2020-11-29 11:47:10,76.923,61.7283,64.935,6.65,100.0,98.941,0.0
2020-11-29 11:48:56,78.125,61.7283,64.1025,6.63,100.0,98.935,0.0
2020-11-29 11:50:42,78.125,61.7283,64.1025,6.55,100.0,98.945,0.0
2020-11-29 11:52:28,78.125,61.7283,64.1025,6.44,100.0,98.949,0.0
2020-11-29 11:54:14,78.125,61.7283,64.1025,6.38,100.0,98.949,0.0
2020-11-29 11:56:00,78.125,61.7283,64.1025,6.42,100.0,98.95,0.0
2020-11-29 11:57:48,78.125,61.7283,64.1025,6.32,100.0,98.945,0.0
2020-11-29 11:59:34,76.923,61.7283,64.935,6.25,100.0,98.956,0.0
2020-11-29 12:01:29,78.125,61.7283,64.1025,6.3,100.0,98.955,0.0
2020-11-29 12:03:50,78.125,61.7283,64.1025,6.44,100.0,98.956,0.0
2020-11-29 12:05:37,76.923,61.7283,64.935,6.4,100.0,98.957,0.0
2020-11-29 12:07:24,78.125,61.7283,64.1025,6.32,100.0,98.959,0.0
2020-11-29 12:08:41,78.125,61.7283,64.1025,6.19,100.0,98.964,0.01
2020-11-29 12:10:27,76.923,61.7283,64.935,6.05,100.0,98.972,0.01
2020-11-29 12:12:14,78.125,61.7283,64.1025,6.01,100.0,98.966,0.01
2020-11-29 12:14:01,78.125,61.7283,64.1025,6.13,100.0,98.963,0.02
2020-11-29 12:15:49,78.125,61.7283,64.1025,6.26,100.0,98.96,0.02
2020-11-29 12:17:36,78.125,61.7283,64.1025,6.34,100.0,98.959,0.03
2020-11-29 12:19:23,76.923,61.7283,64.935,6.38,100.0,98.967,0.04
2020-11-29 12:21:10,78.125,61.7283,64.1025,6.38,100.0,98.967,0.05
2020-11-29 12:22:57,78.125,61.7283,64.1025,6.3,100.0,98.973,0.07
2020-11-29 12:24:44,78.125,61.7283,64.1025,6.21,100.0,98.98,0.1
2020-11-29 12:27:05,78.125,61.7283,64.1025,6.23,100.0,98.984,0.17
2020-11-29 12:28:52,76.923,61.7283,64.935,6.3,100.0,98.985,0.22
2020-11-29 12:30:39,78.125,61.7283,64.1025,6.42,100.0,98.988,0.31
2020-11-29 12:32:26,78.125,61.7283,64.1025,6.36,100.0,98.991,0.42
2020-11-29 12:34:15,78.125,61.7283,64.1025,6.32,100.0,98.991,0.53
2020-11-29 12:36:02,76.923,61.7283,64.935,6.15,100.0,99.0,0.62
2020-11-29 12:37:49,76.923,61.7283,64.935,6.0,100.0,98.998,0.7
2020-11-29 12:39:36,78.125,61.7283,64.1025,6.01,100.0,98.996,0.79
2020-11-29 12:41:23,78.125,61.7283,64.1025,6.19,100.0,98.999,0.89
2020-11-29 12:43:10,78.125,61.7283,64.1025,6.38,100.0,99.002,0.94
2020-11-29 12:44:57,78.125,61.7283,64.1025,6.63,100.0,99.0,0.96
2020-11-29 12:46:44,78.125,61.7283,64.1025,6.63,100.0,99.0,0.96
2020-11-29 12:48:31,78.125,61.7283,64.1025,6.57,100.0,99.005,0.9
2020-11-29 12:50:53,76.923,61.7283,64.935,6.57,100.0,99.01,1.08
2020-11-29 12:52:42,78.125,61.7283,64.1025,6.55,100.0,99.003,1.72
2020-11-29 12:54:29,78.125,61.7283,64.1025,6.61,100.0,99.01,1.72
2020-11-29 12:56:16,76.923,61.7283,64.935,6.63,100.0,99.017,1.69
2020-11-29 12:58:03,78.125,61.7283,64.1025,6.71,100.0,99.018,1.06
2020-11-29 12:59:50,78.125,61.7283,64.1025,6.84,100.0,99.012,0.74
2020-11-29 13:01:37,78.125,61.7283,64.1025,6.92,100.0,99.018,1.64
2020-11-29 13:03:24,78.125,61.7283,64.1025,6.98,100.0,99.017,1.48
2020-11-29 13:05:11,78.125,61.7283,64.1025,7.05,100.0,99.022,1.27
2020-11-29 13:06:58,76.923,60.97560000000001,64.935,7.11,100.0,99.018,2.32
2020-11-29 13:08:46,76.923,61.7283,64.935,7.13,100.0,99.027,1.35
2020-11-29 13:10:33,76.923,60.97560000000001,64.935,7.3,100.0,99.019,2.03
2020-11-29 13:12:20,78.125,60.2409,64.1025,7.46,100.0,99.033,2.39
2020-11-29 13:14:40,78.125,60.2409,64.1025,7.59,100.0,99.033,2.62
2020-11-29 13:16:27,78.125,60.2409,64.1025,7.63,100.0,99.036,3.1
2020-11-29 13:18:14,78.125,60.97560000000001,64.1025,7.69,100.0,99.035,3.3
2020-11-29 13:20:01,78.125,60.97560000000001,64.1025,7.75,100.0,99.039,3.33
